timestamp,question #,question,A,B,C,correct,wrong,tryed_to_solve,right,time,
4/5/2018 19:09,9,"In the 1990s, a Texas county designated what as its official phone greeting?",Howdy,Heaven-o,Ahoy-hoy,B,,NO_TRY,,3.174298286,
4/5/2018 19:10,10,"Which of these desserts gets its name from a very old term for ""small sausage""?",Cobbler,Pudding,Trifle,B,,,RIGHT,2.568678141,
4/5/2018 19:11,11,The Declaration of Independence was NOT signed by which of these people?,John Adams,Josiah Bartlett,George Washington,C,WRONG,,,1.64877224,
4/6/2018 1:04,1,Which of these are commonly worn to bed?,Oven mitts,Overalls,Pajamas,C,,NO_TRY,,1.552162886,
4/6/2018 1:05,2,Which of these is a common type of flying insect?,Fumblebee,Mumblebee,Bumblebee,C,,,RIGHT,1.659886122,
4/6/2018 1:05,3,What word is typically used to refer to a serving of ribs?,Cob,Rack,Hoist,B,,,RIGHT,3.166364908,
4/6/2018 1:06,4,How long is a single term for a US senator?,Two years,Six Years,Eight years,B,,NO_TRY,,2.685312986,
4/6/2018 1:07,5,"What rapper starred in the movie that made ""Bye, Felicia"" a catchphrase?",Will Smith,Ice Cube,Eminem,B,,,RIGHT,1.969689846,
4/6/2018 1:07,6,Which of these is NOT one of the Benelux nations?,Belgium,Netherlands,Liechtenstein,C,WRONG,,,1.580510139,
4/6/2018 1:08,7,Whose work would you be most likely to learn more about on https://t.co/wIN6SjdXeh?,Robert Cray,Bob & Ray,Bobby Flay,A,,NO_TRY,,3.871758223,
4/6/2018 1:09,8,What '70s sitcom had a theme song composed by Quincy Jones?,Good Times,What's Happening!!,Sanford & Son,C,WRONG,,,2.132285595,
4/6/2018 1:10,9,"If an event is biennial, how many times will it happen in a decade?",Ten,Five,Twenty,B,,NO_TRY,,1.477897406,
4/6/2018 1:11,10,Who was NOT a model for Grant Wood's painting American Gothic?,Wood's grocer,Wood's sister,Wood's dentist,A,WRONG,,,1.681299686,
4/6/2018 1:11,11,Michael Douglas's first Oscar was for a film set where?,Investment Bank,Battlefield,Mental Institution,C,,NO_TRY,,2.262061119,
4/6/2018 1:13,12,Which of these sports typically uses the heaviest standard ball?,Cricket,Baseball,Fast-pitch softball,C,,NO_TRY,,3.643547773,
4/6/2018 19:04,1,"According to a famous saying, ""a journey of a thousand miles begins with a single"" what?",Energy drink,Step,Ride-hailing app,B,,,RIGHT,1.405811787,
4/6/2018 19:05,2,The chief judge of the US Supreme Court is called what?,Chief Justice,Chief Moose,Chief Wiggum,A,,,RIGHT,2.523040771,
4/6/2018 19:06,3,"By definition, people who are somnambulists do what?",Walk in their sleep,Eat at their desks,Work from home,A,,NO_TRY,,1.469314098,
4/6/2018 19:07,5,Which of these Ivy League schools is situated farthest north?,Brown,Cornell,Dartmouth,C,WRONG,,,3.91994381,
4/6/2018 19:08,6,Which of these European nations currently has a king?,Finland,Austria,Belgium,C,,,RIGHT,2.136773586,
4/6/2018 19:08,7,"The voice of what ""Toy Story"" character also played the titular role in ""Sully""?",Slinky Dog,Buzz Lightyear,Woody,C,,NO_TRY,,1.6652174,
4/6/2018 19:09,8,Which author's breakout success was an essay about working at Macy's?,David Eggers,David Foster Wallace,David Sedaris,C,,NO_TRY,,1.671928406,
4/6/2018 19:10,9,Which state's most populated city has the most people?,Colorado,Maryland,Ohio,C,WRONG,,,4.460497618,
4/6/2018 19:13,12,Which of these candies was introduced first?,Life Savers,Charleston Chew,Tootsie Rolls,C,,NO_TRY,,1.716861486,
4/7/2018 1:05,1,What is applied to unpopped corn to pop it?,Peer pressure,Heat,Nail polish,B,,,RIGHT,1.44338131,
4/7/2018 1:06,2,What advice would you most likely get from an orthodontist?,Dye your hair,Finish that screenplay,Floss regularly,C,,NO_TRY,,1.977700472,
4/7/2018 1:06,3,Which of these names also refers specifically to a male duck?,Meek,Mill,Drake,C,,NO_TRY,,2.086431503,
4/7/2018 1:07,4,Which magazine is known for its annual ranking of the 400 wealthiest Americans?,Financial Times,Fortune,Forbes,C,,,RIGHT,2.700405598,
4/7/2018 1:07,5,Which of the five main human senses primarily relies on papillae?,Taste,Sight,Hearing,A,,,RIGHT,2.327326775,
4/7/2018 1:08,6,Which US state has a capital city with an American Indian name?,Arizona,Florida,North Dakota,B,,,RIGHT,1.906839848,
4/7/2018 1:09,7,Which of these common food additives comes from the ocean?,Guar gum,Carrageenan,Pectin,B,WRONG,,,2.056702375,
4/7/2018 1:10,8,"To Londoners, the board game Americans know as ""Clue"" is known as what?",Cluewho,Cluetime,Cluedo,C,,,RIGHT,3.280664444,
4/7/2018 1:10,9,Eggs Benedict made with crab meat instead of ham is commonly known as what?,Eggs Juno,Eggs Poseidon,Eggs Neptune,C,,NO_TRY,,1.816111803,
4/7/2018 1:11,10,"The name of the famous satellite ""Sputnik"" roughly translates to what?",Sky walker,View tomorrow,Travel companion,C,,NO_TRY,,1.640071392,
4/7/2018 1:12,11,Ransom Riggs's debut novel was adapted into a movie by what director?,Richard Linklater,Tim Burton,Guillermo del Toro,B,,NO_TRY,,1.508062363,
4/7/2018 1:13,12,A son of Rutherford B. Hayes co-founded a company that invented what household item?,Brillo pad,Vacuum cleaner,D battery,C,,NO_TRY,,3.434526205,
4/8/2018 1:03,1,What is the main ingredient in sawdust?,Wood,Freon,Potatoes,A,,,RIGHT,2.212165356,
4/8/2018 1:04,2,Which is a consequence of letting iron get wet?,Common cold,Shrinkage,Rust,C,,,RIGHT,2.122838974,
4/8/2018 1:05,3,What state is home to the tallest mountain peak in the US?,Alaska,Massachusetts,Florida,A,,,RIGHT,6.892564535,
4/8/2018 1:05,4,Newborn flamingoes are typically what color?,Light gray,Pale green,Dark red,A,WRONG,,,1.709151983,
4/8/2018 1:06,5,"Created in a 1970 contest, the universal recycling symbol depicts what?",Crumpled-up paper,Tree inside a circle,Three arrows,C,,NO_TRY,,1.647915125,
4/8/2018 1:06,6,"Which sport does NOT use an official who is officially referred to as a ""referee""?",Hockey,Baseball,Football,B,WRONG,,,1.724539757,
4/8/2018 1:07,7,Where will you find the only Ivy League university named after the state it is in?,Pennsylvania,Massachusetts,Connecticut,A,,,RIGHT,3.581375599,
4/8/2018 1:08,8,Which of these terms is used to refer to one nautical mile per hour?,Knot,League,Fathom,A,,,RIGHT,2.288305998,
4/8/2018 1:08,9,Which of these is the name of an actual ceremonial county in  England?,Buckinghamshire,Windsorshire,Westminstershire,A,,,RIGHT,1.610472918,
4/8/2018 1:09,10,"""Sphenopalatine ganglioneuralgia"" is the scientific term for what?",Severe embarrassment,Absentmindedness,Ice cream headache,C,,,RIGHT,1.411559582,
4/8/2018 1:10,12,"The Beatles song ""Glass Onion"" does NOT refer to which earlier Beatles song?",I Am the Walrus,Lady Madonna,A Day in the Life,C,WRONG,,,2.098708868,
4/9/2018 1:05,1,Bonnie & Clyde were wanted by police for committing what crime?,Bank robbery,Excessive PDA,Destination wedding,A,,,RIGHT,2.720006943,
4/9/2018 1:05,2,"In the Bible, Moses came down from Mount Sinai with tablets containing what?",10 commandments,20 coupons,6000 unread emails,A,,,RIGHT,1.810510874,
4/9/2018 1:07,3,Which of these professionals is most likely to claim to have ESP?,Lifeguard,Psychic,Gym teacher,B,,,RIGHT,1.775857687,
4/9/2018 1:07,4,What is the capital of Australia?,Canberra,Melbourne,Sydney,A,WRONG,,,1.639540434,
4/9/2018 1:08,5,A restaurant dish that is prepared when you order it is said to be cooked how?,A la plancha,A la minute,A la carte,B,,NO_TRY,,3.806575298,
4/9/2018 1:09,6,"When spelled out, what is the only number whose letters appear in alphabetical order?",11,4,40,C,WRONG,,,2.716986418,
4/9/2018 1:10,7,The titles of most Sherlock Holmes stories begin with what three words?,The Mystery of,The Case of,The Adventure of,C,,,RIGHT,1.579279184,
4/9/2018 1:10,8,"By definition, aleatoric music is considered to be what?",Random,Cinematic,Mournful,A,,,RIGHT,1.521594524,
4/9/2018 1:11,9,Which of these iconic mountains sits at the southernmost latitude?,Mount Everest,K2,Mount Fuji,A,,NO_TRY,,1.504974604,
4/9/2018 1:12,10,A famous 1977 FBI sting to unmask KGB operatives had what curious name?,Moscow-Mule,Fancy-Bear,Lemon-Aid,C,,NO_TRY,,3.741935968,
4/9/2018 1:13,11,Which singer does NOT have a star on the Hollywood Walk of Fame?,Janet Jackson,Celine Dion,Madonna,C,WRONG,,,2.267861366,
4/9/2018 1:14,12,Which of these classic novels has the longest first sentence?,The Old Man and the Sea,The Sound and the Fury,The Great Gatsby,A,,NO_TRY,,2.150481462,
4/9/2018 19:04,1,What are pocket calculators traditionally used for?,Arithmetic,Blending smoothies,Dispensing legal advice,A,,,RIGHT,1.661934614,
4/9/2018 19:04,2,Which of the following is a US state?,Louisiana,Florizona,Texylvania,A,,,RIGHT,3.507716656,
4/9/2018 19:06,3,Which of these is designed to make easily erasable marks?,Tattoo needle,Pencil,Permanent marker,B,,,RIGHT,1.656914234,
4/9/2018 19:06,4,"When in flight, what letter of the alphabet do migrating geese most commonly form?",T,X,V,C,,,RIGHT,1.927270889,
4/9/2018 19:07,5,Which of these is the name of a real chemical element?,Byzantium,Adamantium,Titanium,C,,,RIGHT,2.303629637,
4/9/2018 19:08,6,"Who has NOT hosted an edition of the science miniseries ""Cosmos""?",Neil deGrasse Tyson,Bill Nye,Carl Sagan,B,WRONG,,,3.452943802,
4/9/2018 19:08,7,What old-fashioned musical instrument shares its name with a Greek muse?,Calliope,Orphica,Ocarina,A,,,RIGHT,2.276945591,
4/9/2018 19:09,8,Which profession would normally use a Bristol board?,Chemist,Gardener,Artist,C,,NO_TRY,,1.833896399,
4/9/2018 19:10,9,"Which of these synonyms for ""small amount"" comes from a Japanese word?",Skosh,Bit,Iota,A,,NO_TRY,,2.377448797,
4/9/2018 19:11,10,"When England had no monarch during the 17th century, the ruler held what title?",Lord Protector,Executive Regent,Minister General,A,,,RIGHT,3.657379389,
4/9/2018 19:13,12,"In Canada's national anthem, what word is used to describe Canadian hearts?",TRUE,Strong,Glowing,C,WRONG,,,2.27354908,
4/10/2018 1:04,1,White precipitation that falls from the sky is called what?,Bordeaux,Snow,Henry David Thoreau,B,,,RIGHT,1.637475967,
4/10/2018 1:05,2,"In anatomy, different parts of an organism are often separated by what?",White picket fences,Limousine partitions,Membranes,C,,NO_TRY,,1.699692965,
4/10/2018 1:06,3,"In political elections, someone who is currently in office is known as what?",Incumbent,Incubator,Incubus,A,,NO_TRY,,3.668376207,
4/10/2018 1:07,5,Which of these materials is most commonly used as a plant fertilizer?,Toothpaste,Glass,Eggshells,C,WRONG,,,2.227112055,
4/10/2018 1:08,6,What word refers to 128 cubic feet of firewood?,Cord,Course,Corner,A,,,RIGHT,2.276707411,
4/10/2018 1:09,7,A late 19th-century essay introduced the concept of brunch as a way to address what?,Loss of appetite,Lack of funds,Hangover,C,,NO_TRY,,1.617809534,
4/10/2018 1:10,9,"When read as a Roman numeral, which president's middle initial has a value of 1000?",James Polk,Dwight Eisenhower,Richard Nixon,C,,NO_TRY,,3.796272516,
4/10/2018 1:11,10,"The Lil Wayne hit ""6 Foot 7 Foot"" samples a song prominently featured in which Tim Burton film?",Beetlejuice,Mars Attacks!,Batman,A,WRONG,,,1.982953787,
4/10/2018 1:12,11,"Which of these is a real title from the ""Mr. Men"" book series?",Mr. Thoughtful,Mr. Nonsense,Mr. No,B,WRONG,,,1.373832703,
4/10/2018 1:13,12,Which of these bands did NOT play at the inaugural Coachella festival?,Beck,Tool,Radiohead,C,,,RIGHT,1.578070879,
4/10/2018 19:04,1,Which of these is a common circus act?,DJ battle,History lecture,Human cannonball,C,,,RIGHT,2.138962984,
4/10/2018 19:04,2,What character appears on stickers that warn children of poisons?,Mr. Yum,Mr. Yuk,Mr. D. Lishus,B,,,RIGHT,2.695602179,
4/10/2018 19:06,3,What color is in the middle of most three-color traffic lights?,Yellow,Green,Red,A,WRONG,,,1.891028881,
4/10/2018 19:06,4,What is the official language of Brazil?,Spanish,French,Portuguese,C,,,RIGHT,2.111952066,
4/10/2018 19:07,5,"Which of the following pastas literally translates to ""little ears""?",Rotelle,Ricciolini,Orecchiette,C,,,RIGHT,1.985625744,
4/10/2018 19:08,6,"What are the scientists on ""The Muppet Show"" named for?",Lab equipment,Astronomers,Universities,A,,NO_TRY,,3.095706701,
4/10/2018 19:08,7,What shape are the faces of an octahedron?,Trapezoids,Pentagons,Triangles,C,,NO_TRY,,2.17731905,
4/10/2018 19:09,8,Which is NOT the name of a Marx Brother?,Zeppo,Gummo,Jocko,C,WRONG,,,1.452166557,
4/10/2018 19:11,10,Which US state's capital lies at the highest altitude?,Colorado,Wyoming,New Mexico,C,WRONG,,,1.914772272,
4/10/2018 19:11,11,What did Mr. Potato Head give to C. Everett Koop at a 1980s press event?,Plant,Plaque,Pipe,C,,NO_TRY,,1.615452051,
4/10/2018 19:12,12,Which UK country has a NON-mythical national animal?,England,Scotland,Wales,A,WRONG,,,3.571781635,
4/11/2018 1:04,1,Which of these is the name of an island in Hawaii?,Australia,Iceland,Maui,C,,,RIGHT,1.966652632,
4/11/2018 1:04,2,"In a humorous saying for British nobility, the second-born child is known as the what?",Flair,Cher,Spare,C,,NO_TRY,,1.733612776,
4/11/2018 1:05,3,Which of these clothing items is specifically worn to handle cold weather?,Parka,Slip,Culottes,A,,NO_TRY,,2.113224268,
4/11/2018 1:06,4,"Thanks to an old process for quick copying, architectural plans are traditionally what color?",Black,Orange,Blue,C,,,RIGHT,3.744663,
4/11/2018 1:06,5,Which popular game uses a doubling cube?,Bunco,Backgammon,Yahtzee,B,,,RIGHT,1.844518423,
4/11/2018 1:07,6,Which word is spelled the same way in the United States and the United Kingdom?,Television,Center,Humor,A,,,RIGHT,1.712873459,
4/11/2018 1:08,7,"During World War I, what dog breed was widely renamed ""liberty hound"" in the US?",Golden Retriever,English Mastiff,Wiener dog,C,,NO_TRY,,1.387459278,quote wiki match
4/11/2018 1:09,8,Which of these is a required exam at Harry Potter's Hogwarts school?,O.W.L.,T.O.A.D.,C.A.T.,A,,,RIGHT,2.49300456,
4/11/2018 1:09,9,The earliest known human writing occurred near what river?,Tigris,Thames,Yangtze,A,WRONG,,,3.546197653,
4/11/2018 1:10,11,Which pair of nations has units of currency with the same name?,Egypt / Australia,Fiji / Gabon,India / Seychelles,C,,NO_TRY,,1.915055513,
4/11/2018 1:11,12,Which has NOT been the name of an Android operating system?,Jelly Bean,Butterscotch,Froyo,B,WRONG,,,7.865787983,
4/11/2018 20:15,1,What do candles on a birthday cake traditionally represent?,Number of friends,Age,Love of fire,B,,,RIGHT,1.835627079,
4/11/2018 20:15,2,Which of these Georges was a US president?,George Washington,George Jefferson,George Clinton,A,,,RIGHT,1.85202837,
4/11/2018 20:17,3,The biggest lake in the US borders which of these states?,Illinois,Iowa,Wisconsin,C,,,RIGHT,3.504003525,
4/11/2018 20:18,4,What land animal holds the Guinness World Record for the largest mouth?,Hippopotamus,African elephant,Bengal tiger,A,,,RIGHT,6.406767607,
4/11/2018 20:19,5,Where is the largest sawgrass prairie in North America?,Montana,Arkansas,Florida,C,,,RIGHT,2.370141029,
4/11/2018 20:22,9,Which of these is NOT a word in the gene-editing acronym CRISPR?,Palindromic,Repeats,Sequence,C,WRONG,,,3.526732445,
4/11/2018 20:23,10,Koko the gorilla is famous for doing which of these things?,Knowing her birthday,Meeting a US president,Keeping a pet,C,,NO_TRY,,1.500755548,
4/11/2018 20:24,11,"In the original ""Rampage"" arcade game, which monster's face is NOT featured on the title screen?",Gorilla,Lizard,Werewolf,A,,NO_TRY,,1.934498072,
4/11/2018 20:25,12,"According to ancient Rome's iconic epic, what hero was hidden inside the Trojan Horse?",Hercules,Ulysses,Achilles,B,WRONG,,,1.940328121,
4/11/2018 20:27,13,"Which of these synonyms for ""big"" traces its roots to the biggest country on Earth?",Behemoth,Gargantuan,Mammoth,C,,NO_TRY,,4.519882917,
4/12/2018 1:05,1,"In a popular saying, ""a picture is worth a thousand"" what?",Photoshop tweaks,Bitcoins,Words,C,,,RIGHT,1.624320745,
4/12/2018 1:06,2,Which of these is one of the five standard human senses?,Touch,Hutch,Smutch,A,,,RIGHT,1.68720293,
4/12/2018 1:07,4,What is the proper name for a maker of barrels?,Cooper,Fletcher,Chandler,A,,,RIGHT,1.577219486,
4/12/2018 1:08,5,Passing a soccer ball through an opponent's legs is known as a what?,Peppercorn,Star anise,Nutmeg,C,,,RIGHT,2.91381216,
4/12/2018 1:09,6,Which of these major cities is NOT a state capital?,Boston,Denver,Detroit,C,WRONG,,,2.451617479,
4/12/2018 1:10,7,Rockstar Games has produced two video games based on which film franchise?,The Fast and the Furious,Shrek,Austin Powers,C,,NO_TRY,,1.740558624,
4/12/2018 1:10,8,The first beta blocker was developed to treat what ailment?,Sinus infection,Chest pain,High blood pressure,B,,NO_TRY,,2.314422131,
4/12/2018 1:11,9,"The reality show ""Strange Love"" starred a founding member of what hip-hop act?",Run-DMC,Wu-Tang Clan,Public Enemy,C,,,RIGHT,2.800379992,
4/12/2018 1:12,11,Theo and Noah are the names of what animals gifted to the pope for Christmas 2014?,Donkeys,Platypuses,Ravens,A,,NO_TRY,,2.514592648,
4/12/2018 1:14,12,Which of these songs does NOT have the same melody as the other two?,The Alphabet Song,Frère Jacques,Baa Baa Black Sheep,B,,NO_TRY,,1.852916479,
4/12/2018 19:04,1,What does the small hand on a clock typically indicate?,Hours,Wolves,Dumplings,A,,NO_TRY,,1.792825937,
4/12/2018 19:04,2,What are French fries usually made out of?,Potatoes,Leeks,Lettuce,A,,,RIGHT,1.729638338,
4/12/2018 19:05,3,Which of these is a common breed of cat?,American Shorthair,Border Collie,Great Dane,A,,,RIGHT,1.804158211,
4/12/2018 19:05,4,"In construction, steel rods that are used to reinforce concrete are called what?",Rebars,Rebuses,Rebukes,A,,,RIGHT,1.806751728,
4/12/2018 19:06,5,"By definition, where are people known as Turkmen from?",Turkmenistan,Turks and Caicos Islands,Turkey,A,,,RIGHT,2.148424387,
